Bronx Rolling Sales File.  All Sales From  September 2019 - August 2020,,,,,,,,,,,,,,,,,,, PTS Sales as of 09/18/2020 ,
"For sales prior to the Final, Neighborhood Name and Descriptive Data reflect the Final Roll 2019/20. Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,FORDHAM,03 THREE FAMILY DWELLINGS,1,3149,74,,C0,2082 RYER AVENUE,,10457,3,0,3,"2,633","3,426",1901,1,C0,"575,000",1/13/2020
2,FORDHAM,03 THREE FAMILY DWELLINGS,1,3172,73,,C0,2308 MORRIS AVENUE,,10468,3,0,3,"2,203","2,910",1901,1,C0,"680,000",6/23/2020
2,FORDHAM,03 THREE FAMILY DWELLINGS,1,3184,35,,C0,2436 WALTON AVENUE,,10468,3,0,3,"1,981","2,226",1920,1,C0,"615,000",1/9/2020
2,FORDHAM,05 TAX CLASS 1 VACANT LAND,1B,3144,4,,V0,2086 VALENTINE AVENUE,,10457,0,0,0,"1,764",0,,1,V0,"350,000",9/3/2019
2,FORDHAM,05 TAX CLASS 1 VACANT LAND,1B,3144,5,,V0,2088 VALENTINE AVENUE,,10457,0,0,0,"1,809",0,,1,V0,"150,000",9/3/2019
2,FORDHAM,05 TAX CLASS 1 VACANT LAND,1B,3144,6,,V0,2092 VALENTINE AVENUE,,10457,0,0,0,"1,615",0,,1,V0,"300,000",9/3/2019
2,FORDHAM,05 TAX CLASS 1 VACANT LAND,1B,3144,65,,V0,2090 VALENTINE AVENUE,,10457,0,0,0,"1,665",0,,1,V0,"90,000",9/3/2019
2,FORDHAM,07 RENTALS - WALKUP APARTMENTS,2,3144,23,,C1,2123 TIEBOUT AVENUE,,10457,48,0,48,"8,275","32,805",1923,2,C1,0,12/31/2019
2,FORDHAM,07 RENTALS - WALKUP APARTMENTS,2,3152,90,,C1,2437 VALENTINE AVENUE,,10458,51,0,51,"13,937","42,075",1911,2,C1,0,12/31/2019
2,FORDHAM,07 RENTALS - WALKUP APARTMENTS,2,3179,41,,C1,2105 WALTON AVENUE,,10453,55,0,55,"14,522","51,165",1927,2,C1,"7,000,000",7/28/2020
2,FORDHAM,07 RENTALS - WALKUP APARTMENTS,2,3184,36,,C1,2440 WALTON AVENUE,,10468,16,0,16,"2,909","11,840",1926,2,C1,"2,060,000",9/5/2019
2,FORDHAM,07 RENTALS - WALKUP APARTMENTS,2,3184,66,,C1,2407 MORRIS AVENUE,,10468,48,0,48,"10,454","37,430",1922,2,C1,0,12/31/2019
2,FORDHAM,07 RENTALS - WALKUP APARTMENTS,2,3275,57,,C7,2537 DECATUR AVENUE,,10458,27,3,30,"5,395","22,808",1913,2,C7,"6,850,000",2/21/2020
2,FORDHAM,08 RENTALS - ELEVATOR APARTMENTS,2,3149,111,,D7,2081-2085 VALENTINE AVENUE,77,10457,78,4,82,"15,752","72,666",1929,2,D7,0,1/24/2020
2,FORDHAM,08 RENTALS - ELEVATOR APARTMENTS,2,3156,62,,D1,N/A RYER AVENUE,,10457,66,0,66,"7,784","46,426",2019,2,D1,"3,882,750",3/13/2020
2,FORDHAM,08 RENTALS - ELEVATOR APARTMENTS,2,3156,63,,D1,N/A RYER AVENUE,,10457,66,0,66,"7,780","44,537",2019,2,D1,"3,882,750",3/13/2020
2,FORDHAM,08 RENTALS - ELEVATOR APARTMENTS,2,3161,18,,D7,2103-2121 GRAND CONCOURSE,,10453,43,7,50,"11,757","43,000",1936,2,D7,0,11/22/2019
2,FORDHAM,08 RENTALS - ELEVATOR APARTMENTS,2,3163,11,,D1,2264 CRESTON AVENUE,59,10453,60,0,60,"13,700","57,660",1941,2,D1,0,1/24/2020
2,FORDHAM,08 RENTALS - ELEVATOR APARTMENTS,2,3187,53,,D1,2315 WALTON AVENUE,,10468,45,0,45,"7,125","36,694",1938,2,D1,0,3/17/2020
2,FORDHAM,10 COOPS - ELEVATOR APARTMENTS,2,3149,61,,D4,"2025 VALENTINE AVENUE, 5E",,10457,,,,,,1940,2,D4,0,12/6/2019
2,FORDHAM,10 COOPS - ELEVATOR APARTMENTS,2,3149,61,,D4,"2025 VALENTINE AVENUE, 6B",,10457,,,,,,1940,2,D4,"60,000",4/24/2020
2,FORDHAM,10 COOPS - ELEVATOR APARTMENTS,2,3149,61,,D4,"2025 VALENTINE AVENUE, 5B",,10457,,,,,,1940,2,D4,"63,000",8/14/2020
2,FORDHAM,10 COOPS - ELEVATOR APARTMENTS,2,3173,13,,D4,"2420 MORRIS AVENUE, 4D",,10468,,,,,,1955,2,D4,"238,000",7/16/2020
2,FORDHAM,10 COOPS - ELEVATOR APARTMENTS,2,3173,13,,D4,"2420 MORRIS AVENUE, 5G",,10468,,,,,,1955,2,D4,"192,000",3/18/2020
2,FORDHAM,10 COOPS - ELEVATOR APARTMENTS,2,3173,13,,D4,"2420 MORRIS AVENUE, 4G",,10468,,,,,,1955,2,D4,"150,000",12/16/2019
2,FORDHAM,10 COOPS - ELEVATOR APARTMENTS,2,3175,10,,D4,"55 EAST 190TH STREET, 66",,10468,,,,,,1942,2,D4,"200,000",4/28/2020
2,FORDHAM,10 COOPS - ELEVATOR APARTMENTS,2,3175,10,,D4,"55 EAST 190TH STREET, 45",,10468,,,,,,1942,2,D4,"224,900",6/2/2020
2,FORDHAM,10 COOPS - ELEVATOR APARTMENTS,2,3175,10,,D4,"55 EAST 190TH STREET, 37",,10468,,,,,,1942,2,D4,"120,000",6/10/2020
2,FORDHAM,10 COOPS - ELEVATOR APARTMENTS,2,3175,10,,D4,"55 EAST 190TH STREET, 04",,10468,,,,,,1942,2,D4,"105,000",12/17/2019
2,FORDHAM,11 SPECIAL CONDO BILLING LOTS,2,3168,1001,,RR,"2605 GRAND CONCOURSE, LIRES",LIRES,10468,24,0,24,0,"19,871",2016,2,RR,0,10/29/2019
2,FORDHAM,11 SPECIAL CONDO BILLING LOTS,2,3168,1002,,RR,"2605 GRAND CONCOURSE, MIRES",MIRES,10468,69,0,69,0,"81,802",2016,2,RR,0,10/29/2019
2,FORDHAM,22 STORE BUILDINGS,4,3026,41,,K1,2489 WEBSTER AVENUE,,10458,0,5,5,"15,375","4,875",1931,4,K1,"4,900,000",11/13/2019
2,FORDHAM,22 STORE BUILDINGS,4,3026,50,,K1,2475 WEBSTER AVENUE,,10458,0,1,1,"4,678","4,500",1993,4,K1,0,5/28/2020
2,FORDHAM,22 STORE BUILDINGS,4,3026,53,,K1,2471-2473 WEBSTER AVENUE,,10458,0,1,1,"5,600","5,000",1984,4,K1,0,5/28/2020
2,FORDHAM,22 STORE BUILDINGS,4,3171,23,,K1,114 EAST 183 STREET,,10453,0,7,7,"3,149","3,149",1931,4,K1,0,3/5/2020
2,FORDHAM,22 STORE BUILDINGS,4,3173,40,,K2,2439 CRESTON AVENUE,,10468,0,2,2,"3,005","5,500",1931,4,K2,"1,025,000",10/23/2019
2,FORDHAM,22 STORE BUILDINGS,4,3186,55,,K1,2262 JEROME AVENUE,,10453,0,1,1,"8,300","8,300",1920,4,K1,0,7/29/2020
2,FORDHAM,22 STORE BUILDINGS,4,3186,55,,K1,2262 JEROME AVENUE,,10453,0,1,1,"8,300","8,300",1920,4,K1,"1,300,000",8/3/2020
2,FORDHAM,22 STORE BUILDINGS,4,3275,95,,K2,2535 WEBSTER AVENUE,,10458,0,10,10,"4,800","10,492",1915,4,K2,"8,000,000",9/24/2019
2,FORDHAM,29 COMMERCIAL GARAGES,4,3143,179,,G1,305 EAST 182ND STREET,,10457,0,1,1,"22,300","30,789",1924,4,G1,"2,800,000",3/12/2020
2,FORDHAM,29 COMMERCIAL GARAGES,4,3173,68,,G7,113 EAST 184TH STREET,,10468,0,0,0,"5,863",0,,4,G7,"2,100,000",8/13/2020
2,FORDHAM,37 RELIGIOUS FACILITIES,4,3190,1,,M9,2500 JEROME AVENUE,,10468,0,1,1,"46,563","13,000",1900,4,M9,0,7/1/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,1,2506,32,,A5,1228 SHAKESPEARE AVENUE,,10452,1,0,1,"1,235","1,006",1907,1,A5,"425,000",12/11/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,1,2508,1,,A1,1000 WOODYCREST AVENUE,,10452,1,0,1,"5,000","3,254",1901,1,A1,"1,125,000",12/30/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,1,2519,15,,A5,1309 SHAKESPEARE AVE,,10452,1,0,1,"1,944","1,462",1899,1,A5,"455,000",3/19/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,1,2523,144,,A2,1033 SUMMIT AVE,,10452,1,0,1,"2,185","1,140",1910,1,A2,"475,000",10/10/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,1,2877,370,,A1,1748 UNDERCLIFF AVENUE,,10453,1,0,1,"2,813","1,973",1910,1,A1,"560,000",11/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,1,2877,417,,A1,1701 POPHAM AVENUE,,10453,1,0,1,"4,335","3,331",1910,1,A1,0,5/1/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,01 ONE FAMILY DWELLINGS,1,2880,208,,A1,1757 UNDERCLIFF AVENUE,,10453,1,0,1,"2,500","2,479",1920,1,A1,"582,500",3/9/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2506,116,,B2,1294 SHAKESPEARE AVENUE,,10452,2,0,2,"2,850","2,000",1899,1,B2,"755,000",1/8/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2508,12,,B3,1022 WOODYCREST AVENUE,,10452,2,0,2,"1,750","3,060",1901,1,B3,"379,000",11/1/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2510,39,,B1,1215 SHAKESPEARE AVENUE,,10452,2,0,2,785,"1,173",1942,1,B1,"620,000",8/21/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2512,19,,B3,1046 OGDEN AVENUE,,10452,2,0,2,"1,350","1,732",1901,1,B3,0,12/20/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2512,23,,B2,130 W 165TH STREET,,10452,2,0,2,"1,297","1,540",1901,1,B2,0,3/2/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2514,54,,S2,1150 OGDEN AVENUE,,10452,2,1,3,"2,875","3,207",1929,1,S2,0,3/14/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2519,17,,S2,1305 SHAKESPEARE AVENUE,,10452,2,1,3,"1,923",921,1899,1,S2,0,12/15/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2521,53,,B1,1320 PLIMPTON AVENUE,,10452,2,0,2,"2,125","2,688",1935,1,B1,"560,000",7/17/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2521,53,,B1,1320 PLIMPTON AVENUE,,10452,2,0,2,"2,125","2,688",1935,1,B1,"733,129",3/11/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2521,53,,B1,1320 PLIMPTON AVENUE,,10452,2,0,2,"2,125","2,688",1935,1,B1,0,6/1/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2521,64,,B1,1323 NELSON AVENUE,,10452,2,0,2,"2,530","2,090",1996,1,B1,0,10/21/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2521,66,,B1,1319 NELSON AVENUE,,10452,2,0,2,"2,530","2,090",1996,1,B1,"540,000",10/22/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2521,72,,B1,1309 NELSON AVENUE,,10452,2,0,2,"2,530","2,090",1996,1,B1,"579,000",4/28/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2522,40,,B2,141 WEST 169TH STREET,,10452,2,0,2,"1,986","2,600",2002,1,B2,"750,000",11/8/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2525,16,,B3,1036 SUMMIT AVE,,10452,2,0,2,"5,000","2,174",1901,1,B3,0,8/13/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2526,53,,B2,1077 SUMMIT AVENUE,,10452,2,0,2,"8,750","1,177",1901,1,B2,"950,000",5/15/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2533,128,,B1,1317 UNIVERSITY AVENUE,,10452,2,0,2,"1,579","2,432",1901,1,B1,"680,000",12/12/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2866,3,,B1,1628 MACOMBS ROAD,,10453,2,0,2,"2,313","2,988",1920,1,B1,"265,000",11/20/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2868,45,,B1,1869 HARRISON AVENUE,,10453,2,0,2,"3,000","2,310",1920,1,B1,"775,000",2/28/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2868,176,,B2,1877 HARRISON AVENUE,,10453,2,0,2,"3,000","1,840",1920,1,B2,"935,000",11/12/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2868,272,,B1,143 MORTON PLACE,,10453,2,0,2,"2,750","2,094",1997,1,B1,"500,000",3/10/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2869,138,,B1,2021 GRAND AVENUE,,10453,2,0,2,"1,667","1,878",2006,1,B1,"438,500",5/28/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2869,153,,B2,1997 GRAND AVENUE,,10453,2,0,2,"2,660","3,074",1910,1,B2,0,10/30/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2874,48,,B1,1427 NELSON AVENUE,,10452,2,0,2,"2,408","3,250",1920,1,B1,0,12/9/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2874,54,,B1,1415 NELSON AVENUE,,10452,2,0,2,"2,408","3,250",1920,1,B1,"765,000",1/31/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2874,106,,B1,1531 NELSON AVENUE,,10452,2,0,2,"2,408","2,794",1920,1,B1,"530,000",1/28/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2874,106,,B1,1531 NELSON AVENUE,,10452,2,0,2,"2,408","2,794",1920,1,B1,"244,000",9/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2877,197,,B2,1513 POPHAM AVENUE,,10453,2,0,2,"2,000","3,000",1993,1,B2,"635,000",2/21/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2877,317,,B2,1651 MONTGOMERY AVENUE,,10453,2,0,2,"2,000","3,000",1993,1,B2,0,2/11/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2877,329,,B2,1631 MONTGOMERY AVENUE,,10453,2,0,2,"2,000","3,000",1993,1,B2,0,12/20/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2877,395,,B1,1753 POPHAM AVENUE,,10453,2,0,2,"3,306","3,136",1920,1,B1,"275,000",1/10/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2877,395,,B1,1753 POPHAM AVENUE,,10453,2,0,2,"3,306","3,136",1920,1,B1,"514,000",8/12/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2877,456,,B1,1765 MONTGOMERY AVENUE,,10453,2,0,2,"2,900","2,184",2003,1,B1,0,5/22/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2877,558,,B2,1815 PALISADE PLACE,,10453,2,0,2,"5,000","2,114",1901,1,B2,"852,000",3/25/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2878,14,,B2,122 WEST 175 STREET,,10453,2,0,2,"2,200","3,000",1993,1,B2,"605,000",2/14/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2878,26,,B1,1642 MONTGOMERY AVE,,10453,2,0,2,"2,800","4,140",1920,1,B1,"735,000",9/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2878,32,,B1,1654 MONTGOMERY AVENUE,,10453,2,0,2,"2,800","4,140",1920,1,B1,0,1/2/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2878,34,,B1,1658 MONTGOMERY AVENUE,,10453,2,0,2,"2,800","3,312",1920,1,B1,"714,000",3/4/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2878,34,,B1,1658 MONTGOMERY AVE,,10453,2,0,2,"2,800","3,312",1920,1,B1,0,12/17/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2879,4,,B1,1822 ANDREWS AVENUE SOUTH,,10453,2,0,2,"3,155","4,312",1920,1,B1,"735,000",3/6/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2879,8,,B1,1834 ANDREWS AVENUE,,10453,2,0,2,"3,240","4,312",1920,1,B1,0,11/4/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2879,23,,B1,1878 ANDREWS AVENUE,,10453,2,0,2,"3,599","3,832",1920,1,B1,0,1/31/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2880,211,,B1,1747 UNDERCLIFF AVENUE,,10453,2,0,2,"5,000","4,033",1925,1,B1,0,10/31/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2880,211,,B1,1747 UNDERCLIFF AVENUE,,10453,2,0,2,"5,000","4,033",1925,1,B1,"1,060,000",7/31/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2880,327,,B3,1631 UNDERCLIFF AVENUE,,10453,2,0,2,"2,450","2,350",1989,1,B3,"756,500",7/7/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2881,6,,S2,1812 CEDAR AVENUE,,10453,2,1,3,"1,349","3,264",1901,1,S2,"499,999",11/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2881,52,,B3,1876 CEDAR AVE,,10453,2,0,2,"2,302","2,036",1901,1,B3,"560,000",10/4/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,1,2881,53,,B3,1878 CEDAR AVENUE,,10453,2,0,2,"2,302","2,036",1901,1,B3,"420,000",12/16/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2506,98,,C0,1287 EDWARD L GRANT HWY,,10452,3,0,3,"5,013","2,856",1901,1,C0,0,1/24/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2512,36,,C0,1021 NELSON AVENUE,,10452,3,0,3,"1,610","2,610",1910,1,C0,0,12/20/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2512,37,,C0,1019 NELSON AVENUE,,10452,3,0,3,"1,565","2,610",1910,1,C0,"840,000",3/3/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2512,52,,C0,1016 NELSON AVENUE,,10452,3,0,3,"1,735","2,712",1901,1,C0,0,12/20/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2521,79,,C0,131 WEST 169TH STREET,,10452,3,0,3,"1,410","3,264",2007,1,C0,0,2/5/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2524,9,,C0,916 SUMMIT AVENUE,,10452,3,0,3,"2,084","5,288",1901,1,C0,"835,000",12/30/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2864,71,,C0,1329 INWOOD AVENUE,,10452,3,0,3,"2,126","1,550",1920,1,C0,0,7/31/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2867,36,,C0,1743 DAVIDSON AVENUE,,10453,3,0,3,"1,443","3,545",2007,1,C0,"268,750",11/29/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2867,37,,C0,1739 DAVIDSON AVENUE,,10453,3,0,3,"1,500","3,423",2007,1,C0,"268,750",11/29/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2867,136,,C0,1741 DAVIDSON AVENUE,,10453,3,0,3,"1,500","3,423",2007,1,C0,"850,000",11/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2867,137,,C0,1737 DAVIDSON AVENUE,,10453,3,0,3,"1,517","3,447",2007,1,C0,"850,000",11/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2872,301,,C0,1480 JESUP AVENUE,,10452,3,0,3,"2,145","3,982",2011,1,C0,0,8/3/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2876,139,,C0,1705 NELSON AVENUE,,10453,3,0,3,"2,133","3,036",1999,1,C0,"900,000",12/18/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2877,450,,C0,1772 POPHAM AVENUE,,10453,3,0,3,"2,700","4,097",1920,1,C0,0,3/2/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2877,463,,C0,1751 MONTGOMERY AVENUE,,10453,3,0,3,"2,800","3,120",2007,1,C0,0,12/19/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2879,11,,C0,1844 ANDREWS AVENUE SOUTH,,10453,3,0,3,"3,330","4,312",1920,1,C0,0,7/14/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,03 THREE FAMILY DWELLINGS,1,2879,262,,C0,1894 BILLINGSLEY TERRACE,,10453,3,0,3,"3,190","4,002",1920,1,C0,"999,000",3/31/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,05 TAX CLASS 1 VACANT LAND,1B,2523,131,,V0,1022 UNIVERSITY AVENUE,,10452,0,0,0,"2,188",0,,1,V0,"140,000",3/25/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,05 TAX CLASS 1 VACANT LAND,1B,2867,123,,V0,1760 GRAND AVE,,10453,0,0,0,"3,575",0,2020,1,V0,0,3/18/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,2524,103,,C3,165 WEST 161 STREET,,10452,4,0,4,"1,570","3,930",2003,2,C3,"500,000",6/24/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,2526,52,,C2,1080 UNIVERSITY AVENUE,,10452,6,0,6,"4,375","3,785",1941,2,C2,"4,350,000",5/15/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2,2526,78,,C7,1065 SUMMIT AVENUE,,10452,26,2,28,"6,543","40,500",1927,2,C7,"3,025,000",1/28/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,2866,89,,C2,53 WEST 175 STREET,,10453,5,0,5,"2,500","2,592",1931,2,C2,0,6/26/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,2872,277,,C2,1540 JESUP AVENUE,,10452,6,0,6,"3,300","3,750",1931,2,C2,10,9/24/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,2876,224,,C3,1641 NELSON AVENUE,,10453,4,0,4,"2,706","2,772",1930,2,C3,"800,000",6/29/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS,2,2532,26,,D1,190 WEST 170 STREET,,10452,67,0,67,"14,469","72,646",1929,2,D1,0,10/10/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS,2,2858,1,,D7,1460 MACOMBS ROAD,,10452,102,7,109,"27,250","74,085",1930,2,D7,0,11/5/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS,2,2879,253,,D1,1860 BILLINGSLEY TERRACE,,10453,59,0,59,"12,700","64,614",1927,2,D1,"8,166,600",2/6/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,09 COOPS - WALKUP APARTMENTS,2,2508,41,,C6,"1015 ANDERSON AVENUE, 1D",,10452,,,,,,1922,2,C6,"135,000",4/17/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,09 COOPS - WALKUP APARTMENTS,2,2508,43,,C6,"1001 ANDERSON AVENUE, 33",,10452,,,,,,1922,2,C6,"145,000",10/2/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,09 COOPS - WALKUP APARTMENTS,2,2508,43,,C6,"1001 ANDERSON AVENUE, 53",,10452,,,,,,1922,2,C6,"135,000",10/21/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,09 COOPS - WALKUP APARTMENTS,2,2511,27,,C6,"100 WEST 162ND ST, 5B",,10452,,,,,,1907,2,C6,"108,708",2/14/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,09 COOPS - WALKUP APARTMENTS,2,2516,26,,C6,"136 WEST 168TH STREET, 2E",,10452,,,,,,1926,2,C6,"31,275",1/31/2020
2,HIGHBRIDGE/MORRIS HEIGHTS,09 COOPS - WALKUP APARTMENTS,2,2516,26,,C6,"136 WEST 168TH STREET, 1D",,10452,,,,,,1926,2,C6,"8,024",9/27/2019
